Timestamp, Temp(C), DO(mg/L), Salinity(PPT), pH, Status
2026-07-23 19:46:36, 24.91, 5.28, 27.84, 7.65, ALERT: Temp Error (24.91°C) | Salinity Error (27.84 PPT)
2026-07-23 19:46:37, 21.28, 6.76, 35.56, 7.05, ALERT: pH Error (7.05)
2026-07-23 19:46:38, 15.87, 8.14, 27.3, 8.99, ALERT: Salinity Error (27.3 PPT) | pH Error (8.99)
2026-07-23 19:46:39, 13.63, 6.15, 28.01, 8.8, ALERT: Temp Error (13.63°C) | pH Error (8.8)
2026-07-23 19:46:40, 21.97, 6.44, 33.72, 8.36, System Stable
2026-07-23 19:46:41, 15.67, 5.93, 27.48, 7.2, ALERT: Salinity Error (27.48 PPT) | pH Error (7.2)
2026-07-23 19:46:42, 14.31, 4.36, 30.88, 8.15, ALERT: Low Oxygen (4.36 mg/L)
2026-07-23 19:46:43, 22.5, 4.59, 27.39, 7.83, ALERT: Low Oxygen (4.59 mg/L) | Salinity Error (27.39 PPT)
2026-07-23 19:46:44, 21.73, 6.25, 32.8, 7.25, ALERT: pH Error (7.25)
2026-07-23 19:46:45, 14.08, 7.7, 37.67, 7.89, ALERT: Salinity Error (37.67 PPT)
2026-07-23 19:46:46, 17.49, 6.49, 34.33, 7.46, ALERT: pH Error (7.46)
2026-07-23 19:46:47, 20.13, 4.49, 29.87, 8.01, ALERT: Low Oxygen (4.49 mg/L)
2026-07-23 19:46:48, 15.3, 8.12, 34.55, 8.74, ALERT: pH Error (8.74)
2026-07-23 19:46:49, 15.78, 5.29, 35.66, 7.45, ALERT: pH Error (7.45)
2026-07-23 19:46:50, 15.58, 6.21, 37.65, 7.44, ALERT: Salinity Error (37.65 PPT) | pH Error (7.44)
2026-07-23 19:46:51, 19.9, 4.39, 33.49, 8.73, ALERT: Low Oxygen (4.39 mg/L) | pH Error (8.73)
2026-07-23 19:46:52, 17.94, 7.43, 31.65, 8.06, System Stable
2026-07-23 19:46:53, 19.97, 8.44, 33.14, 7.65, System Stable
2026-07-23 19:46:54, 16.91, 4.01, 36.63, 7.66, ALERT: Low Oxygen (4.01 mg/L) | Salinity Error (36.63 PPT)
2026-07-23 19:46:55, 20.64, 6.44, 36.19, 7.86, ALERT: Salinity Error (36.19 PPT)
2026-07-23 19:46:56, 14.96, 6.27, 34.74, 7.53, System Stable
2026-07-23 19:46:57, 18.16, 7.59, 28.7, 7.74, System Stable
2026-07-23 19:46:58, 19.57, 7.16, 30.86, 7.53, System Stable
2026-07-23 19:46:59, 18.51, 7.8, 36.08, 7.84, ALERT: Salinity Error (36.08 PPT)
2026-07-23 19:47:00, 20.33, 8.47, 27.16, 8.75, ALERT: Salinity Error (27.16 PPT) | pH Error (8.75)
2026-07-23 19:47:01, 24.69, 6.46, 36.61, 8.57, ALERT: Temp Error (24.69°C) | Salinity Error (36.61 PPT) | pH Error (8.57)
2026-07-23 19:47:02, 13.26, 5.37, 32.67, 7.67, ALERT: Temp Error (13.26°C)
2026-07-23 19:47:03, 15.88, 6.22, 30.86, 8.46, System Stable
2026-07-23 19:47:04, 19.91, 4.71, 26.22, 8.49, ALERT: Low Oxygen (4.71 mg/L) | Salinity Error (26.22 PPT)
2026-07-23 19:47:05, 15.72, 5.27, 35.12, 7.36, ALERT: pH Error (7.36)
2026-07-23 19:47:06, 18.93, 6.04, 30.66, 7.9, System Stable
2026-07-23 19:47:07, 18.35, 6.59, 27.84, 8.76, ALERT: Salinity Error (27.84 PPT) | pH Error (8.76)
2026-07-23 19:47:08, 14.97, 7.91, 35.47, 8.19, System Stable
2026-07-23 19:47:09, 17.05, 6.58, 34.49, 8.21, System Stable
2026-07-23 19:47:10, 14.48, 7.25, 28.94, 7.19, ALERT: pH Error (7.19)
2026-07-23 19:47:11, 15.75, 4.42, 35.32, 8.97, ALERT: Low Oxygen (4.42 mg/L) | pH Error (8.97)
2026-07-23 19:47:12, 17.07, 8.27, 30.1, 8.71, ALERT: pH Error (8.71)
2026-07-23 19:47:13, 25.42, 7.21, 30.92, 8.81, ALERT: Temp Error (25.42°C) | pH Error (8.81)
2026-07-23 19:47:14, 20.53, 7.19, 35.13, 8.92, ALERT: pH Error (8.92)
2026-07-23 19:47:15, 21.69, 5.68, 31.86, 8.52, ALERT: pH Error (8.52)
2026-07-23 19:47:16, 22.06, 8.04, 31.02, 7.81, System Stable
2026-07-23 19:47:17, 15.87, 6.74, 37.29, 8.11, ALERT: Salinity Error (37.29 PPT)
2026-07-23 19:47:18, 17.72, 7.5, 33.74, 8.07, System Stable
2026-07-23 19:47:19, 22.03, 6.12, 33.55, 7.17, ALERT: pH Error (7.17)
2026-07-23 19:47:20, 13.7, 7.92, 33.12, 8.9, ALERT: Temp Error (13.7°C) | pH Error (8.9)
2026-07-23 19:47:21, 16.5, 6.35, 36.31, 7.28, ALERT: Salinity Error (36.31 PPT) | pH Error (7.28)
2026-07-23 19:47:22, 23.48, 7.25, 28.27, 8.11, System Stable
2026-07-23 19:47:23, 14.47, 6.99, 31.55, 7.31, ALERT: pH Error (7.31)
2026-07-23 19:47:24, 23.67, 4.02, 26.93, 7.31, ALERT: Low Oxygen (4.02 mg/L) | Salinity Error (26.93 PPT) | pH Error (7.31)
2026-07-23 19:47:25, 23.22, 6.63, 33.59, 8.65, ALERT: pH Error (8.65)
2026-07-23 19:47:26, 22.09, 6.43, 32.36, 8.42, System Stable
2026-07-23 19:47:27, 24.12, 8.04, 34.6, 8.97, ALERT: Temp Error (24.12°C) | pH Error (8.97)
2026-07-23 19:47:28, 23.52, 6.44, 37.1, 7.04, ALERT: Salinity Error (37.1 PPT) | pH Error (7.04)
2026-07-23 19:47:29, 13.31, 4.52, 31.06, 8.22, ALERT: Temp Error (13.31°C) | Low Oxygen (4.52 mg/L)
2026-07-23 19:47:30, 23.35, 5.47, 37.4, 8.52, ALERT: Salinity Error (37.4 PPT) | pH Error (8.52)
2026-07-23 19:47:31, 12.36, 5.12, 26.6, 8.12, ALERT: Temp Error (12.36°C) | Salinity Error (26.6 PPT)
2026-07-23 19:47:32, 22.07, 4.85, 32.44, 7.31, ALERT: Low Oxygen (4.85 mg/L) | pH Error (7.31)
2026-07-23 19:47:33, 15.47, 5.27, 33.01, 7.95, System Stable
2026-07-23 19:47:34, 20.05, 6.3, 28.92, 7.49, ALERT: pH Error (7.49)
2026-07-23 19:47:35, 19.57, 8.33, 36.87, 7.38, ALERT: Salinity Error (36.87 PPT) | pH Error (7.38)
2026-07-23 19:47:36, 17.29, 8.23, 33.29, 7.36, ALERT: pH Error (7.36)
2026-07-23 19:47:37, 24.98, 6.16, 29.23, 7.19, ALERT: Temp Error (24.98°C) | pH Error (7.19)
2026-07-23 19:47:38, 21.23, 7.31, 32.41, 8.71, ALERT: pH Error (8.71)
2026-07-23 19:47:39, 14.69, 8.0, 35.81, 7.92, System Stable
2026-07-23 19:47:40, 25.82, 4.41, 28.53, 8.48, ALERT: Temp Error (25.82°C) | Low Oxygen (4.41 mg/L)
2026-07-23 19:47:41, 15.68, 8.49, 34.86, 8.61, ALERT: pH Error (8.61)
2026-07-23 19:47:42, 16.28, 8.4, 26.51, 7.19, ALERT: Salinity Error (26.51 PPT) | pH Error (7.19)
2026-07-23 19:47:43, 18.87, 4.84, 36.32, 8.03, ALERT: Low Oxygen (4.84 mg/L) | Salinity Error (36.32 PPT)
2026-07-23 19:47:44, 20.84, 8.1, 32.76, 8.01, System Stable
2026-07-23 19:47:45, 22.44, 7.33, 29.73, 7.19, ALERT: pH Error (7.19)
2026-07-23 19:47:46, 20.9, 6.41, 32.37, 8.99, ALERT: pH Error (8.99)
2026-07-23 19:47:47, 15.74, 5.1, 34.78, 8.39, System Stable
2026-07-23 19:47:48, 22.53, 5.26, 26.44, 8.24, ALERT: Salinity Error (26.44 PPT)
2026-07-23 19:47:49, 19.64, 8.41, 33.46, 7.44, ALERT: pH Error (7.44)
2026-07-23 19:47:50, 18.49, 6.77, 30.96, 7.21, ALERT: pH Error (7.21)
2026-07-23 19:47:51, 22.99, 6.69, 28.26, 8.02, System Stable
2026-07-23 19:47:52, 22.68, 7.3, 32.75, 8.53, ALERT: pH Error (8.53)
2026-07-23 19:47:53, 24.06, 5.41, 34.38, 7.91, ALERT: Temp Error (24.06°C)
2026-07-23 19:47:54, 22.27, 4.58, 33.64, 7.61, ALERT: Low Oxygen (4.58 mg/L)
2026-07-23 19:47:55, 12.64, 8.25, 29.08, 7.0, ALERT: Temp Error (12.64°C) | pH Error (7.0)
2026-07-23 19:47:56, 19.64, 6.24, 37.56, 7.6, ALERT: Salinity Error (37.56 PPT)
2026-07-23 19:47:57, 24.64, 5.02, 33.56, 7.34, ALERT: Temp Error (24.64°C) | pH Error (7.34)
2026-07-23 19:47:58, 24.83, 7.65, 32.56, 7.41, ALERT: Temp Error (24.83°C) | pH Error (7.41)
2026-07-23 19:47:59, 18.47, 7.95, 28.26, 7.41, ALERT: pH Error (7.41)
2026-07-23 19:48:00, 17.9, 8.21, 36.24, 8.92, ALERT: Salinity Error (36.24 PPT) | pH Error (8.92)
2026-07-23 19:48:01, 25.65, 5.18, 27.56, 8.77, ALERT: Temp Error (25.65°C) | Salinity Error (27.56 PPT) | pH Error (8.77)
2026-07-23 19:48:02, 22.76, 4.28, 30.95, 7.91, ALERT: Low Oxygen (4.28 mg/L)
2026-07-23 19:48:03, 23.45, 8.03, 36.07, 8.36, ALERT: Salinity Error (36.07 PPT)
2026-07-23 19:48:04, 22.59, 4.87, 30.59, 8.62, ALERT: Low Oxygen (4.87 mg/L) | pH Error (8.62)
2026-07-23 19:48:05, 16.62, 6.61, 27.28, 7.73, ALERT: Salinity Error (27.28 PPT)
2026-07-23 19:48:06, 12.69, 8.3, 27.41, 8.79, ALERT: Temp Error (12.69°C) | Salinity Error (27.41 PPT) | pH Error (8.79)
2026-07-23 19:48:07, 15.83, 6.93, 30.62, 7.76, System Stable
2026-07-23 19:48:08, 25.3, 5.48, 28.87, 8.99, ALERT: Temp Error (25.3°C) | pH Error (8.99)
2026-07-23 19:48:09, 19.17, 5.42, 32.0, 7.8, System Stable
2026-07-23 19:48:10, 22.74, 5.84, 36.76, 8.29, ALERT: Salinity Error (36.76 PPT)
2026-07-23 19:48:11, 23.69, 5.34, 27.66, 8.35, ALERT: Salinity Error (27.66 PPT)
2026-07-23 19:48:12, 20.25, 5.81, 37.74, 8.04, ALERT: Salinity Error (37.74 PPT)
2026-07-23 19:48:13, 20.89, 5.89, 36.06, 7.49, ALERT: Salinity Error (36.06 PPT) | pH Error (7.49)
2026-07-23 19:48:14, 16.3, 4.83, 27.73, 8.04, ALERT: Low Oxygen (4.83 mg/L) | Salinity Error (27.73 PPT)
2026-07-23 19:48:15, 21.48, 5.29, 37.48, 7.8, ALERT: Salinity Error (37.48 PPT)
2026-07-23 19:48:16, 13.17, 5.61, 34.56, 7.83, ALERT: Temp Error (13.17°C)
2026-07-23 19:48:17, 22.75, 5.02, 29.15, 8.98, ALERT: pH Error (8.98)
2026-07-23 19:48:18, 20.3, 5.97, 32.88, 8.02, System Stable
2026-07-23 19:48:19, 18.58, 8.11, 37.16, 7.35, ALERT: Salinity Error (37.16 PPT) | pH Error (7.35)
2026-07-23 19:48:20, 23.09, 6.57, 34.62, 8.13, System Stable
2026-07-23 19:48:21, 16.34, 6.87, 32.54, 8.52, ALERT: pH Error (8.52)
2026-07-23 19:48:22, 20.11, 5.97, 35.22, 7.99, System Stable
2026-07-23 19:48:23, 12.26, 8.09, 26.8, 7.4, ALERT: Temp Error (12.26°C) | Salinity Error (26.8 PPT) | pH Error (7.4)
2026-07-23 19:48:24, 18.18, 4.16, 35.6, 7.99, ALERT: Low Oxygen (4.16 mg/L)
2026-07-23 19:48:25, 20.43, 5.82, 33.8, 8.32, System Stable
2026-07-23 19:48:26, 14.1, 5.47, 36.03, 8.4, ALERT: Salinity Error (36.03 PPT)
2026-07-23 19:48:27, 13.85, 4.4, 35.96, 8.21, ALERT: Temp Error (13.85°C) | Low Oxygen (4.4 mg/L)
2026-07-23 19:48:28, 21.07, 7.0, 32.45, 7.81, System Stable
2026-07-23 19:48:29, 20.78, 7.57, 37.77, 8.02, ALERT: Salinity Error (37.77 PPT)
2026-07-23 19:48:30, 15.66, 6.09, 33.97, 7.79, System Stable
2026-07-23 19:48:31, 17.75, 5.74, 31.08, 8.74, ALERT: pH Error (8.74)
2026-07-23 19:48:32, 16.98, 4.06, 30.45, 8.41, ALERT: Low Oxygen (4.06 mg/L)
2026-07-23 19:48:33, 25.32, 5.5, 36.11, 9.0, ALERT: Temp Error (25.32°C) | Salinity Error (36.11 PPT) | pH Error (9.0)
2026-07-23 19:48:34, 21.67, 7.13, 37.47, 8.5, ALERT: Salinity Error (37.47 PPT)
2026-07-23 19:48:35, 19.45, 4.11, 31.8, 7.08, ALERT: Low Oxygen (4.11 mg/L) | pH Error (7.08)
2026-07-23 19:48:36, 22.03, 8.41, 36.44, 8.1, ALERT: Salinity Error (36.44 PPT)
2026-07-23 19:48:37, 20.87, 8.34, 29.82, 8.54, ALERT: pH Error (8.54)
2026-07-23 19:48:38, 19.49, 7.75, 30.04, 8.38, System Stable
2026-07-23 19:48:39, 16.1, 6.52, 30.98, 7.97, System Stable
2026-07-23 19:48:40, 21.6, 6.32, 37.16, 7.1, ALERT: Salinity Error (37.16 PPT) | pH Error (7.1)
2026-07-23 19:48:41, 19.03, 5.09, 36.92, 8.89, ALERT: Salinity Error (36.92 PPT) | pH Error (8.89)
2026-07-23 19:48:42, 24.67, 7.72, 37.24, 7.65, ALERT: Temp Error (24.67°C) | Salinity Error (37.24 PPT)
2026-07-23 19:48:43, 13.6, 5.7, 35.74, 8.81, ALERT: Temp Error (13.6°C) | pH Error (8.81)
2026-07-23 19:48:44, 12.25, 4.89, 33.23, 8.04, ALERT: Temp Error (12.25°C) | Low Oxygen (4.89 mg/L)
2026-07-23 19:48:45, 17.7, 4.11, 33.63, 7.18, ALERT: Low Oxygen (4.11 mg/L) | pH Error (7.18)
2026-07-23 19:48:46, 17.19, 8.28, 36.18, 7.55, ALERT: Salinity Error (36.18 PPT)
2026-07-23 19:48:47, 22.12, 7.66, 37.85, 9.0, ALERT: Salinity Error (37.85 PPT) | pH Error (9.0)
2026-07-23 19:48:48, 20.98, 6.21, 28.34, 7.63, System Stable
2026-07-23 19:48:49, 15.68, 8.2, 37.15, 7.87, ALERT: Salinity Error (37.15 PPT)
2026-07-23 19:48:50, 16.03, 7.23, 36.07, 7.45, ALERT: Salinity Error (36.07 PPT) | pH Error (7.45)
2026-07-23 19:48:51, 15.7, 8.46, 36.11, 8.73, ALERT: Salinity Error (36.11 PPT) | pH Error (8.73)
2026-07-23 19:48:52, 15.82, 5.88, 36.41, 8.79, ALERT: Salinity Error (36.41 PPT) | pH Error (8.79)
2026-07-23 19:48:53, 20.64, 5.81, 27.05, 8.86, ALERT: Salinity Error (27.05 PPT) | pH Error (8.86)
2026-07-23 19:48:54, 17.72, 6.6, 35.44, 7.92, System Stable
2026-07-23 19:48:55, 14.29, 6.95, 32.01, 8.21, System Stable
2026-07-23 19:48:56, 21.38, 6.17, 29.93, 8.05, System Stable
2026-07-23 19:48:57, 13.09, 6.64, 30.94, 7.77, ALERT: Temp Error (13.09°C)
2026-07-23 19:48:58, 21.18, 5.72, 32.61, 8.82, ALERT: pH Error (8.82)
2026-07-23 19:48:59, 17.28, 4.98, 26.8, 8.8, ALERT: Low Oxygen (4.98 mg/L) | Salinity Error (26.8 PPT) | pH Error (8.8)
2026-07-23 19:49:00, 23.96, 8.48, 26.67, 7.16, ALERT: Salinity Error (26.67 PPT) | pH Error (7.16)
2026-07-23 19:49:01, 23.15, 7.98, 27.2, 8.18, ALERT: Salinity Error (27.2 PPT)
2026-07-23 19:49:02, 19.29, 7.32, 27.42, 8.97, ALERT: Salinity Error (27.42 PPT) | pH Error (8.97)
2026-07-23 19:49:03, 16.29, 4.56, 33.62, 7.35, ALERT: Low Oxygen (4.56 mg/L) | pH Error (7.35)
2026-07-23 19:49:04, 18.43, 4.43, 27.15, 7.22, ALERT: Low Oxygen (4.43 mg/L) | Salinity Error (27.15 PPT) | pH Error (7.22)
2026-07-23 19:49:05, 21.98, 8.35, 32.32, 8.37, System Stable
2026-07-23 19:49:06, 17.49, 5.54, 30.9, 7.83, System Stable
2026-07-23 19:49:07, 14.06, 5.55, 33.48, 7.22, ALERT: pH Error (7.22)
2026-07-23 19:49:08, 18.64, 8.07, 33.51, 7.65, System Stable
2026-07-23 19:49:09, 17.37, 5.04, 31.27, 7.15, ALERT: pH Error (7.15)
2026-07-23 19:49:10, 13.88, 4.02, 32.24, 8.86, ALERT: Temp Error (13.88°C) | Low Oxygen (4.02 mg/L) | pH Error (8.86)
2026-07-23 19:49:11, 24.98, 5.83, 35.13, 8.92, ALERT: Temp Error (24.98°C) | pH Error (8.92)
2026-07-23 19:49:12, 17.55, 8.4, 30.07, 8.68, ALERT: pH Error (8.68)
2026-07-23 19:49:13, 14.18, 5.95, 36.65, 7.44, ALERT: Salinity Error (36.65 PPT) | pH Error (7.44)
2026-07-23 19:49:14, 15.91, 4.26, 37.03, 8.69, ALERT: Low Oxygen (4.26 mg/L) | Salinity Error (37.03 PPT) | pH Error (8.69)
2026-07-23 19:49:15, 21.78, 4.1, 30.72, 8.43, ALERT: Low Oxygen (4.1 mg/L)
2026-07-23 19:49:16, 23.59, 6.8, 28.48, 8.13, System Stable
2026-07-23 19:49:17, 19.43, 4.41, 26.37, 8.76, ALERT: Low Oxygen (4.41 mg/L) | Salinity Error (26.37 PPT) | pH Error (8.76)
2026-07-23 19:49:18, 24.84, 7.41, 29.36, 7.96, ALERT: Temp Error (24.84°C)
2026-07-23 19:49:19, 15.96, 4.19, 26.03, 7.65, ALERT: Low Oxygen (4.19 mg/L) | Salinity Error (26.03 PPT)
2026-07-23 19:49:20, 12.33, 8.16, 37.48, 8.44, ALERT: Temp Error (12.33°C) | Salinity Error (37.48 PPT)
2026-07-23 19:49:21, 13.18, 4.72, 30.95, 7.75, ALERT: Temp Error (13.18°C) | Low Oxygen (4.72 mg/L)
2026-07-23 19:49:22, 17.06, 5.77, 35.04, 8.93, ALERT: pH Error (8.93)
2026-07-23 19:49:23, 12.62, 6.88, 29.76, 8.77, ALERT: Temp Error (12.62°C) | pH Error (8.77)
2026-07-23 19:49:24, 22.31, 5.31, 27.4, 7.84, ALERT: Salinity Error (27.4 PPT)
2026-07-23 19:49:25, 21.49, 6.05, 33.71, 7.73, System Stable
2026-07-23 19:49:26, 15.86, 4.84, 34.64, 7.71, ALERT: Low Oxygen (4.84 mg/L)
2026-07-23 19:49:27, 14.6, 5.18, 34.61, 7.19, ALERT: pH Error (7.19)
2026-07-23 19:49:28, 21.2, 4.41, 27.71, 7.51, ALERT: Low Oxygen (4.41 mg/L) | Salinity Error (27.71 PPT)
2026-07-23 19:49:29, 23.38, 6.33, 26.05, 7.53, ALERT: Salinity Error (26.05 PPT)
2026-07-23 19:49:30, 22.26, 4.76, 35.28, 7.08, ALERT: Low Oxygen (4.76 mg/L) | pH Error (7.08)
2026-07-23 19:49:31, 15.56, 7.55, 33.45, 8.58, ALERT: pH Error (8.58)
2026-07-23 19:49:32, 16.7, 7.89, 27.87, 8.47, ALERT: Salinity Error (27.87 PPT)
2026-07-23 19:49:34, 23.52, 5.24, 36.78, 8.69, ALERT: Salinity Error (36.78 PPT) | pH Error (8.69)
2026-07-23 19:49:35, 20.54, 5.12, 31.15, 8.85, ALERT: pH Error (8.85)
2026-07-23 19:49:36, 17.73, 6.65, 28.14, 7.46, ALERT: pH Error (7.46)
2026-07-23 19:49:37, 17.59, 4.68, 29.23, 7.11, ALERT: Low Oxygen (4.68 mg/L) | pH Error (7.11)
2026-07-23 19:49:38, 12.22, 5.54, 35.12, 8.96, ALERT: Temp Error (12.22°C) | pH Error (8.96)
2026-07-23 19:49:39, 16.17, 4.38, 26.43, 7.86, ALERT: Low Oxygen (4.38 mg/L) | Salinity Error (26.43 PPT)
2026-07-23 19:49:40, 25.87, 7.03, 36.67, 7.72, ALERT: Temp Error (25.87°C) | Salinity Error (36.67 PPT)
2026-07-23 19:49:41, 15.86, 4.39, 34.86, 8.76, ALERT: Low Oxygen (4.39 mg/L) | pH Error (8.76)
2026-07-23 19:49:42, 15.31, 4.29, 29.82, 7.69, ALERT: Low Oxygen (4.29 mg/L)
2026-07-23 19:49:43, 24.19, 6.37, 27.49, 8.37, ALERT: Temp Error (24.19°C) | Salinity Error (27.49 PPT)
2026-07-23 19:49:44, 14.81, 5.32, 34.47, 8.59, ALERT: pH Error (8.59)
2026-07-23 19:49:45, 22.84, 7.84, 35.94, 7.31, ALERT: pH Error (7.31)
2026-07-23 19:49:46, 15.76, 4.5, 30.43, 8.85, ALERT: Low Oxygen (4.5 mg/L) | pH Error (8.85)
2026-07-23 19:49:47, 25.37, 4.67, 30.62, 8.37, ALERT: Temp Error (25.37°C) | Low Oxygen (4.67 mg/L)
2026-07-23 19:49:48, 20.24, 4.58, 35.8, 8.09, ALERT: Low Oxygen (4.58 mg/L)
2026-07-23 19:49:49, 21.26, 5.06, 37.23, 8.94, ALERT: Salinity Error (37.23 PPT) | pH Error (8.94)
2026-07-23 19:49:50, 18.48, 8.47, 36.09, 7.75, ALERT: Salinity Error (36.09 PPT)
2026-07-23 19:49:51, 13.93, 5.75, 27.08, 7.96, ALERT: Temp Error (13.93°C) | Salinity Error (27.08 PPT)
2026-07-23 19:49:52, 17.76, 6.34, 34.78, 8.73, ALERT: pH Error (8.73)
2026-07-23 19:49:53, 12.77, 5.89, 32.95, 8.64, ALERT: Temp Error (12.77°C) | pH Error (8.64)
2026-07-23 19:49:54, 22.05, 5.48, 27.23, 7.47, ALERT: Salinity Error (27.23 PPT) | pH Error (7.47)
2026-07-23 19:49:55, 23.59, 6.45, 28.32, 7.16, ALERT: pH Error (7.16)
2026-07-23 19:49:56, 23.3, 7.47, 28.21, 8.09, System Stable
2026-07-23 19:49:57, 21.91, 7.46, 31.79, 8.16, System Stable
2026-07-23 19:49:58, 15.14, 4.28, 33.27, 8.07, ALERT: Low Oxygen (4.28 mg/L)
2026-07-23 19:49:59, 21.87, 8.29, 28.3, 7.45, ALERT: pH Error (7.45)
2026-07-23 19:50:00, 23.53, 5.4, 35.66, 7.1, ALERT: pH Error (7.1)
2026-07-23 19:50:01, 15.01, 8.41, 31.79, 7.23, ALERT: pH Error (7.23)
2026-07-23 19:50:02, 21.11, 6.22, 28.4, 7.37, ALERT: pH Error (7.37)
2026-07-23 19:50:03, 25.84, 4.4, 27.11, 8.89, ALERT: Temp Error (25.84°C) | Low Oxygen (4.4 mg/L) | Salinity Error (27.11 PPT) | pH Error (8.89)
2026-07-23 19:50:04, 14.2, 5.04, 33.3, 8.62, ALERT: pH Error (8.62)
2026-07-23 19:50:05, 22.92, 6.83, 35.69, 7.41, ALERT: pH Error (7.41)
2026-07-23 19:50:06, 18.83, 4.69, 35.1, 7.7, ALERT: Low Oxygen (4.69 mg/L)
2026-07-23 19:50:07, 19.52, 5.81, 30.98, 8.92, ALERT: pH Error (8.92)
2026-07-23 19:50:08, 20.34, 7.18, 28.31, 7.36, ALERT: pH Error (7.36)
2026-07-23 19:50:09, 21.27, 8.45, 28.93, 8.24, System Stable
2026-07-23 19:50:10, 14.32, 6.51, 34.72, 8.46, System Stable
2026-07-23 19:50:11, 14.63, 6.99, 29.4, 7.02, ALERT: pH Error (7.02)
2026-07-23 19:50:12, 17.63, 6.19, 34.01, 7.38, ALERT: pH Error (7.38)
2026-07-23 19:50:13, 25.09, 4.87, 27.52, 8.63, ALERT: Temp Error (25.09°C) | Low Oxygen (4.87 mg/L) | Salinity Error (27.52 PPT) | pH Error (8.63)
2026-07-23 19:50:14, 24.52, 6.57, 26.9, 7.96, ALERT: Temp Error (24.52°C) | Salinity Error (26.9 PPT)
2026-07-23 19:50:15, 18.87, 7.99, 26.54, 8.79, ALERT: Salinity Error (26.54 PPT) | pH Error (8.79)
2026-07-23 19:50:16, 17.07, 6.6, 26.63, 8.45, ALERT: Salinity Error (26.63 PPT)
2026-07-23 19:50:17, 22.07, 6.48, 35.01, 8.3, System Stable
2026-07-23 19:50:18, 17.88, 7.79, 29.01, 7.68, System Stable
2026-07-23 19:50:19, 13.57, 6.66, 29.27, 8.17, ALERT: Temp Error (13.57°C)
2026-07-23 19:50:20, 19.81, 4.59, 26.41, 8.71, ALERT: Low Oxygen (4.59 mg/L) | Salinity Error (26.41 PPT) | pH Error (8.71)
2026-07-23 19:50:21, 12.13, 5.65, 32.13, 8.21, ALERT: Temp Error (12.13°C)
2026-07-23 19:50:22, 16.39, 5.73, 31.09, 8.4, System Stable
2026-07-23 19:50:23, 22.02, 5.79, 27.17, 7.92, ALERT: Salinity Error (27.17 PPT)
2026-07-23 19:50:24, 21.45, 8.35, 33.8, 8.94, ALERT: pH Error (8.94)
2026-07-23 19:50:25, 16.78, 5.12, 37.12, 7.23, ALERT: Salinity Error (37.12 PPT) | pH Error (7.23)
2026-07-23 19:50:26, 15.06, 6.43, 29.43, 7.67, System Stable
2026-07-23 19:50:27, 12.81, 6.03, 33.96, 8.87, ALERT: Temp Error (12.81°C) | pH Error (8.87)
2026-07-23 19:50:28, 18.6, 4.53, 27.68, 7.94, ALERT: Low Oxygen (4.53 mg/L) | Salinity Error (27.68 PPT)
2026-07-23 19:50:29, 22.54, 5.53, 31.99, 8.55, ALERT: pH Error (8.55)
2026-07-23 19:50:30, 23.7, 6.15, 27.07, 7.52, ALERT: Salinity Error (27.07 PPT)
2026-07-23 19:50:31, 15.61, 5.1, 28.31, 7.63, System Stable
2026-07-23 19:50:32, 13.03, 4.52, 34.37, 7.67, ALERT: Temp Error (13.03°C) | Low Oxygen (4.52 mg/L)
2026-07-23 19:50:33, 15.03, 4.29, 37.61, 7.66, ALERT: Low Oxygen (4.29 mg/L) | Salinity Error (37.61 PPT)
2026-07-23 19:50:34, 14.2, 4.26, 31.48, 8.46, ALERT: Low Oxygen (4.26 mg/L)
2026-07-23 19:50:35, 22.71, 7.32, 30.98, 8.37, System Stable
2026-07-23 19:50:36, 14.12, 5.67, 29.32, 7.75, System Stable
2026-07-23 19:50:37, 15.11, 5.67, 29.01, 7.04, ALERT: pH Error (7.04)
2026-07-23 19:50:38, 17.46, 7.68, 27.54, 8.42, ALERT: Salinity Error (27.54 PPT)
2026-07-23 19:50:39, 17.7, 6.21, 33.58, 8.79, ALERT: pH Error (8.79)
2026-07-23 19:50:40, 24.5, 8.35, 27.41, 8.51, ALERT: Temp Error (24.5°C) | Salinity Error (27.41 PPT) | pH Error (8.51)
2026-07-23 19:50:41, 14.93, 5.79, 32.05, 8.73, ALERT: pH Error (8.73)
2026-07-23 19:50:42, 22.53, 8.24, 35.17, 7.12, ALERT: pH Error (7.12)
2026-07-23 19:50:43, 14.67, 4.68, 30.61, 7.5, ALERT: Low Oxygen (4.68 mg/L)
2026-07-23 19:50:44, 12.37, 7.88, 36.77, 7.37, ALERT: Temp Error (12.37°C) | Salinity Error (36.77 PPT) | pH Error (7.37)
2026-07-23 19:50:45, 15.22, 4.88, 36.86, 7.83, ALERT: Low Oxygen (4.88 mg/L) | Salinity Error (36.86 PPT)
2026-07-23 19:50:46, 23.01, 8.2, 37.3, 8.89, ALERT: Salinity Error (37.3 PPT) | pH Error (8.89)
2026-07-23 19:50:47, 25.12, 4.84, 26.74, 7.26, ALERT: Temp Error (25.12°C) | Low Oxygen (4.84 mg/L) | Salinity Error (26.74 PPT) | pH Error (7.26)
2026-07-23 19:50:48, 19.88, 8.31, 30.27, 8.39, System Stable
2026-07-23 19:50:49, 15.81, 5.04, 29.52, 7.95, System Stable
